,Region Resource,Very Common (75.88%)
,Nav Coordinate,Uncommon (22.11%)
,Oxium,Rare (2.01%)
,,
Uncommon Grineer Storage Container,Resource Drop Chance: 25.00%,Resource Drop Chance: 25.00%
,Region Resource,Very Common (97.42%)
,Oxium,Rare (2.58%)
,,
Manic Bombard,Resource Drop Chance: 7.00%,Resource Drop Chance: 7.00%
,Region Resource,Very Common (100.00%)
,,
Arid Seeker,Resource Drop Chance: 7.00%,Resource Drop Chance: 7.00%
,Region Resource,Very Common (100.00%)
,,
Frontier Seeker,Resource Drop Chance: 7.00%,Resource Drop Chance: 7.00%
,Region Resource,Very Common (100.00%)
,,
Zeplen,Resource Drop Chance: 7.00%,Resource Drop Chance: 7.00%
,Region Resource,Very Common (100.00%)
,,
Shield-Hellion Dargyn,Resource Drop Chance: 7.00%,Resource Drop Chance: 7.00%
,Region Resource,Very Common (100.00%)
,,
Hellion Dargyn,Resource Drop Chance: 7.00%,Resource Drop Chance: 7.00%
,Region Resource,Very Common (100.00%)
,,
Seeker,Resource Drop Chance: 7.00%,Resource Drop Chance: 7.00%
,Region Resource,Very Common (100.00%)
,,
Frontier Regulator,Resource Drop Chance: 7.00%,Resource Drop Chance: 7.00%
,Region Resource,Very Common (100.00%)
,,
Regulator,Resource Drop Chance: 7.00%,Resource Drop Chance: 7.00%
,Region Resource,Very Common (100.00%)
,,
Arid Lancer,Resource Drop Chance: 7.00%,Resource Drop Chance: 7.00%
,Region Resource,Very Common (100.00%)
,,
Frontier Lancer,Resource Drop Chance: 7.00%,Resource Drop Chance: 7.00%
,Region Resource,Very Common (100.00%)
,,
Roller,Resource Drop Chance: 7.00%,Resource Drop Chance: 7.00%
,Region Resource,Very Common (100.00%)
,,
Roller Sentry,Resource Drop Chance: 7.00%,Resource Drop Chance: 7.00%
,Region Resource,Very Common (100.00%)
,,
Kuva Guardian,Resource Drop Chance: 5.00%,Resource Drop Chance: 5.00%
,Orvius Blade,Very Common (100.00%)
,,
Flameblade,Resource Drop Chance: 7.00%,Resource Drop Chance: 7.00%
,Region Resource,Very Common (100.00%)
,,
Butcher,Resource Drop Chance: 7.00%,Resource Drop Chance: 7.00%
,Region Resource,Very Common (100.00%)
,,
Powerfist,Resource Drop Chance: 7.00%,Resource Drop Chance: 7.00%
,Region Resource,Very Common (100.00%)
,,
Shield Dargyn,Resource Drop Chance: 7.00%,Resource Drop Chance: 7.00%
,Region Resource,Very Common (100.00%)
,,
Arid Trooper,Resource Drop Chance: 7.00%,Resource Drop Chance: 7.00%
,Region Resource,Very Common (100.00%)
,,
Frontier Trooper,Resource Drop Chance: 7.00%,Resource Drop Chance: 7.00%
,Region Resource,Very Common (100.00%)
,,
Dargyn,Resource Drop Chance: 7.00%,Resource Drop Chance: 7.00%
,Region Resource,Very Common (100.00%)
,,
Ballista,Resource Drop Chance: 7.00%,Resource Drop Chance: 7.00%
,Region Resource,Very Common (100.00%)
,,
Dreg,Resource Drop Chance: 7.00%,Resource Drop Chance: 7.00%
,Region Resource,Very Common (100.00%)
,,
Cannon Battery,Resource Drop Chance: 80.00%,Resource Drop Chance: 80.00%
,Carbides,Common (37.94%)
,Ticor Plate,Common (37.94%)
,Isos,Uncommon (22.11%)
,Aucrux Capacitors,Rare (2.01%)
,,
Grineer Power Carrier,Resource Drop Chance: 7.00%,Resource Drop Chance: 7.00%
,Region Resource,Very Common (100.00%)
,,
Malice,Resource Drop Chance: 100.00%,Resource Drop Chance: 100.00%
,Steel Essence,Very Common (100.00%)
,,
Hunhow,Resource Drop Chance: 50.00%,Resource Drop Chance: 50.00%
,Region Resource,Very Common (97.42%)
,Orokin Cell,Rare (2.58%)
,,
Hyena Th,Resource Drop Chance: 100.00%,Resource Drop Chance: 100.00%
,Region Resource,Very Common (97.42%)
,Orokin Cell,Rare (2.58%)
,,
Hyena Ng,Resource Drop Chance: 100.00%,Resource Drop Chance: 100.00%
,Region Resource,Very Common (97.42%)
,Orokin Cell,Rare (2.58%)
,,
Hyena Pb,Resource Drop Chance: 100.00%,Resource Drop Chance: 100.00%
,Region Resource,Very Common (97.42%)
,Orokin Cell,Rare (2.58%)
,,
Hyena Ln2,Resource Drop Chance: 100.00%,Resource Drop Chance: 100.00%
,Region Resource,Very Common (97.42%)
,Orokin Cell,Rare (2.58%)
,,
Mutalist Alad V,Resource Drop Chance: 100.00%,Resource Drop Chance: 100.00%
,Region Resource,Very Common (97.42%)
,Orokin Cell,Rare (2.58%)
,,
Brood Mother,Resource Drop Chance: 7.00%,Resource Drop Chance: 7.00%
,Region Resource,Very Common (100.00%)
,,
Ancient Disruptor,Resource Drop Chance: 7.00%,Resource Drop Chance: 7.00%
,Region Resource,Very Common (100.00%)
,,
Ancient Healer,Resource Drop Chance: 7.00%,Resource Drop Chance: 7.00%
,Region Resource,Very Common (100.00%)
,,
Boiler,Resource Drop Chance: 7.00%,Resource Drop Chance: 7.00%
,Region Resource,Very Common (100.00%)
,,
Venin Mutalist,Resource Drop Chance: 7.00%,Resource Drop Chance: 7.00%
,Region Resource,Very Common (100.00%)
,,
Nauseous Crawler,Resource Drop Chance: 7.00%,Resource Drop Chance: 7.00%
,Region Resource,Very Common (100.00%)
,,
Lobber Crawler,Resource Drop Chance: 7.00%,Resource Drop Chance: 7.00%
,Region Resource,Very Common (100.00%)
,,
Leaper,Resource Drop Chance: 7.00%,Resource Drop Chance: 7.00%
,Region Resource,Very Common (100.00%)
,,
Electric Crawler,Resource Drop Chance: 7.00%,Resource Drop Chance: 7.00%
,Region Resource,Very Common (100.00%)
,,
Crawler,Resource Drop Chance: 7.00%,Resource Drop Chance: 7.00%
,Region Resource,Very Common (100.00%)
,,
Charger,Resource Drop Chance: 7.00%,Resource Drop Chance: 7.00%
,Region Resource,Very Common (100.00%)
,,
Infested Mesa,Resource Drop Chance: 4.00%,Resource Drop Chance: 4.00%
,Region Resource,Very Common (100.00%)
,,
Tar Mutalist Moa,Resource Drop Chance: 7.00%,Resource Drop Chance: 7.00%
,Region Resource,Very Common (100.00%)
,,
Swarm Mutalist Moa,Resource Drop Chance: 7.00%,Resource Drop Chance: 7.00%
,Region Resource,Very Common (100.00%)
,,
Toxic Crawler,Resource Drop Chance: 7.00%,Resource Drop Chance: 7.00%
,Region Resource,Very Common (100.00%)
,,
Attack Mutalist,Resource Drop Chance: 7.00%,Resource Drop Chance: 7.00%
,Region Resource,Very Common (100.00%)
,,
Mutalist Lightning Carrier,Resource Drop Chance: 7.00%,Resource Drop Chance: 7.00%
,Region Resource,Very Common (100.00%)
,,
Mutalist Toxic Carrier,Resource Drop Chance: 7.00%,Resource Drop Chance: 7.00%
,Region Resource,Very Common (100.00%)
,,
Volatile Runner,Resource Drop Chance: 7.00%,Resource Drop Chance: 7.00%
,Region Resource,Very Common (100.00%)
,,
Toxic Ancient,Resource Drop Chance: 7.00%,Resource Drop Chance: 7.00%
,Region Resource,Very Common (100.00%)
,,
Darek Draga,Resource Drop Chance: 7.00%,Resource Drop Chance: 7.00%
,Region Resource,Very Common (100.00%)
,,
J3 Jordas Golem,Resource Drop Chance: 100.00%,Resource Drop Chance: 100.00%
,Region Resource,Very Common (97.42%)
,Orokin Cell,Rare (2.58%)
,,
Juggernaut Behemoth,Resource Drop Chance: 100.00%,Resource Drop Chance: 100.00%
,Pulsating Tubercles,Uncommon (25.00%)
,Infected Palpators,Uncommon (25.00%)
,Chitinous Husk,Uncommon (25.00%)
,Severed Bile Sac,Uncommon (25.00%)
,,
Juggernaut,Resource Drop Chance: 100.00%,Resource Drop Chance: 100.00%
,Pulsating Tubercles,Uncommon (25.00%)
,Infected Palpators,Uncommon (25.00%)
,Chitinous Husk,Uncommon (25.00%)
,Severed Bile Sac,Uncommon (25.00%)
,,
Jack O'Naut,Resource Drop Chance: 100.00%,Resource Drop Chance: 100.00%
,Pulsating Tubercles,Uncommon (25.00%)
,Infected Palpators,Uncommon (25.00%)
,Chitinous Husk,Uncommon (25.00%)
,Severed Bile Sac,Uncommon (25.00%)
,,
Jordas Golem,Resource Drop Chance: 100.00%,Resource Drop Chance: 100.00%
,Region Resource,Very Common (97.42%)
,Orokin Cell,Rare (2.58%)
,,
Kela De Thaym,Resource Drop Chance: 100.00%,Resource Drop Chance: 100.00%
,Region Resource,Very Common (97.42%)
,Orokin Cell,Rare (2.58%)
,,
Armored Roller,Resource Drop Chance: 7.00%,Resource Drop Chance: 7.00%
,Region Resource,Very Common (100.00%)
,,
Moa,Resource Drop Chance: 7.00%,Resource Drop Chance: 7.00%
,Region Resource,Very Common (100.00%)
,,
Anti Moa,Resource Drop Chance: 7.00%,Resource Drop Chance: 7.00%
,Region Resource,Very Common (100.00%)
,,
Leech Osprey,Resource Drop Chance: 7.00%,Resource Drop Chance: 7.00%
,Region Resource,Very Common (100.00%)
,,
Lt Lech Kril,Resource Drop Chance: 100.00%,Resource Drop Chance: 100.00%
,Region Resource,Very Common (97.42%)
,Orokin Cell,Rare (2.58%)
,,
Scorpion,Resource Drop Chance: 7.00%,Resource Drop Chance: 7.00%
,Region Resource,Very Common (100.00%)
,,
Grineer Manic,Resource Drop Chance: 7.00%,Resource Drop Chance: 7.00%
,Region Resource,Very Common (100.00%)
,,
Grineer Manic,Resource Drop Chance: 7.00%,Resource Drop Chance: 7.00%
,Region Resource,Very Common (100.00%)
,,
Storage Container,Resource Drop Chance: 25.00%,Resource Drop Chance: 25.00%
,Region Resource,Very Common (75.88%)
,Nav Coordinate,Uncommon (22.11%)
,Oxium,Rare (2.01%)
,,
Dusty Storage Container,Resource Drop Chance: 25.00%,Resource Drop Chance: 25.00%
,Region Resource,Very Common (77.44%)
,Nav Coordinate,Uncommon (22.56%)
,,
Dusty Storage Crate,Resource Drop Chance: 25.00%,Resource Drop Chance: 25.00%
,Region Resource,Very Common (75.88%)
,Nav Coordinate,Uncommon (22.11%)
,Oxium,Rare (2.01%)
,,
Prod Crewman,Resource Drop Chance: 7.00%,Resource Drop Chance: 7.00%
,Region Resource,Very Common (100.00%)
,,
Mine Osprey,Resource Drop Chance: 7.00%,Resource Drop Chance: 7.00%
,Region Resource,Very Common (100.00%)
,,
Nul Comba,Resource Drop Chance: 7.00%,Resource Drop Chance: 7.00%
,Region Resource,Very Common (100.00%)
,,
Nul Comba,Resource Drop Chance: 15.00%,Resource Drop Chance: 15.00%
,Region Resource,Very Common (100.00%)
,,
Nul Scrambus,Resource Drop Chance: 7.00%,Resource Drop Chance: 7.00%
,Region Resource,Very Common (100.00%)
,,
Sap Comba,Resource Drop Chance: 7.00%,Resource Drop Chance: 7.00%
,Region Resource,Very Common (100.00%)
,,
Sap Comba,Resource Drop Chance: 15.00%,Resource Drop Chance: 15.00%
,Region Resource,Very Common (100.00%)
,,
Sap Scrambus,Resource Drop Chance: 7.00%,Resource Drop Chance: 7.00%
,Region Resource,Very Common (100.00%)
,,
Slo Comba,Resource Drop Chance: 7.00%,Resource Drop Chance: 7.00%
,Region Resource,Very Common (100.00%)
,,
Slo Comba,Resource Drop Chance: 15.00%,Resource Drop Chance: 15.00%
,Region Resource,Very Common (100.00%)
,,
Slo Scrambus,Resource Drop Chance: 7.00%,Resource Drop Chance: 7.00%
,Region Resource,Very Common (100.00%)
,,
Fog Comba,Resource Drop Chance: 7.00%,Resource Drop Chance: 7.00%
,Region Resource,Very Common (100.00%)
,,
Fog Comba,Resource Drop Chance: 15.00%,Resource Drop Chance: 15.00%
,Region Resource,Very Common (100.00%)
,,
Fog Scrambus,Resource Drop Chance: 7.00%,Resource Drop Chance: 7.00%
,Region Resource,Very Common (100.00%)
,,
Nullifier Crewman,Resource Drop Chance: 7.00%,Resource Drop Chance: 7.00%
,Region Resource,Very Common (100.00%)
,,
Corrupted Butcher,Resource Drop Chance: 7.00%,Resource Drop Chance: 7.00%
,Region Resource,Very Common (100.00%)
,,
Corrupted Bombard,Resource Drop Chance: 7.00%,Resource Drop Chance: 7.00%
,Region Resource,Very Common (100.00%)
,,
Orokin Drone,Resource Drop Chance: 7.00%,Resource Drop Chance: 7.00%
,Region Resource,Very Common (100.00%)
,,
Orokin Storage Container,Resource Drop Chance: 25.00%,Resource Drop Chance: 25.00%
,Region Resource,Very Common (75.88%)
,Nav Coordinate,Uncommon (22.11%)
,Oxium,Rare (2.01%)
,,
Orokin Storage Container,Resource Drop Chance: 25.00%,Resource Drop Chance: 25.00%
,Region Resource,Very Common (75.88%)
,Nav Coordinate,Uncommon (22.11%)
,Oxium,Rare (2.01%)
,,
Orokin Storage Container,Resource Drop Chance: 100.00%,Resource Drop Chance: 100.00%
,Carbides,Very Common (77.44%)
,Gallos Rods,Uncommon (22.56%)
,,
Orokin Storage Container (Level 0 - 50),Resource Drop Chance: 100.00%,Resource Drop Chance: 100.00%
,Isos,Uncommon (32.59%)
,Carbides,Uncommon (22.47%)
,Cubic Diodes,Uncommon (22.47%)
,Titanium,Uncommon (22.47%)
,,
Orokin Storage Container (Level 51 - 75),Resource Drop Chance: 100.00%,Resource Drop Chance: 100.00%
,Carbides,Uncommon (26.84%)
,Cubic Diodes,Uncommon (26.84%)
,Titanium,Uncommon (26.84%)
,Gallos Rods,Uncommon (19.47%)
,Asterite,Beyond Legendary (Under Review) (0.00%)
,,
Orokin Storage Container (Level 76 - 100),Resource Drop Chance: 100.00%,Resource Drop Chance: 100.00%
,Titanium,Common (45.35%)
,Carbides,Uncommon (27.33%)
,Cubic Diodes,Uncommon (27.33%)
,Isos,Beyond Legendary (Under Review) (0.00%)
,,
Orokin Storage Container,Resource Drop Chance: 25.00%,Resource Drop Chance: 25.00%
,Region Resource,Very Common (75.88%)
,Nav Coordinate,Uncommon (22.11%)
,Oxium,Rare (2.01%)
,,
Survival Storage Container,Resource Drop Chance: 25.00%,Resource Drop Chance: 25.00%
,Region Resource,Very Common (75.88%)
,Nav Coordinate,Uncommon (22.11%)
,Oxium,Rare (2.01%)
,,
Corrupted Nullifier,Resource Drop Chance: 7.00%,Resource Drop Chance: 7.00%
,Region Resource,Very Common (100.00%)
,,
Phorid,Resource Drop Chance: 100.00%,Resource Drop Chance: 100.00%
,Region Resource,Very Common (97.42%)
,Orokin Cell,Rare (2.58%)
,,
Denial Bursa,Resource Drop Chance: 7.00%,Resource Drop Chance: 7.00%
,Region Resource,Very Common (100.00%)
,,
Courier,Resource Drop Chance: 7.00%,Resource Drop Chance: 7.00%
,Region Resource,Very Common (100.00%)
,,
Turret,Resource Drop Chance: 7.00%,Resource Drop Chance: 7.00%
,Region Resource,Very Common (100.00%)
,,
Hyena Pack,Resource Drop Chance: 100.00%,Resource Drop Chance: 100.00%
,Region Resource,Very Common (97.42%)
,Orokin Cell,Rare (2.58%)
,,
Jackal,Resource Drop Chance: 100.00%,Resource Drop Chance: 100.00%
,Region Resource,Very Common (97.42%)
,Orokin Cell,Rare (2.58%)
,,
Jackal,Resource Drop Chance: 15.00%,Resource Drop Chance: 15.00%
,Region Resource,Very Common (100.00%)
,,
Railgun Moa,Resource Drop Chance: 7.00%,Resource Drop Chance: 7.00%
,Region Resource,Very Common (100.00%)
,,
Raptor,Resource Drop Chance: 100.00%,Resource Drop Chance: 100.00%
,Neural Sensors,Common (50.00%)
,Region Resource,Common (50.00%)
,,
Raptor,Resource Drop Chance: 10.00%,Resource Drop Chance: 10.00%
,Neural Sensors,Common (50.00%)
,Region Resource,Common (50.00%)
,,
Raptor Mt,Resource Drop Chance: 10.00%,Resource Drop Chance: 10.00%
,Neural Sensors,Common (50.00%)
,Region Resource,Common (50.00%)
,,
Raptor Rv,Resource Drop Chance: 10.00%,Resource Drop Chance: 10.00%
,Neural Sensors,Common (50.00%)
,Region Resource,Common (50.00%)
,,
Raptor Ns,Resource Drop Chance: 10.00%,Resource Drop Chance: 10.00%
,Neural Sensors,Common (50.00%)
,Region Resource,Common (50.00%)
,,
Rare Corpus Storage Container,Resource Drop Chance: 300.00%,Resource Drop Chance: 300.00%
,Cubic Diodes,Very Common (75.88%)
,Isos,Uncommon (22.11%)
,Aucrux Capacitors,Rare (2.01%)
,,
Rare Corpus Storage Container,Resource Drop Chance: 100.00%,Resource Drop Chance: 100.00%
,Fieldron,Very Common (100.00%)
,,
Forgotten Grineer Storage Container (Level 0 - 100),Resource Drop Chance: 100.00%,Resource Drop Chance: 100.00%
,Grineer Forest Water Pump Scene,Common (33.33%)
,Grineer Forest Factory Scene,Common (33.33%)
,Grineer Forest Industry Scene,Common (33.33%)
,,
Forgotten Grineer Storage Container (Level 0 - 100),Resource Drop Chance: 100.00%,Resource Drop Chance: 100.00%
,Grineer Forest Water Pump Scene,Common (33.33%)
,Grineer Forest Factory Scene,Common (33.33%)
,Grineer Forest Industry Scene,Common (33.33%)
,,
Forgotten Grineer Storage Container (Level 0 - 100),Resource Drop Chance: 100.00%,Resource Drop Chance: 100.00%
,Grineer Forest Water Pump Scene,Common (33.33%)
,Grineer Forest Factory Scene,Common (33.33%)
,Grineer Forest Industry Scene,Common (33.33%)
,,
Rare Grineer Storage Container,Resource Drop Chance: 300.00%,Resource Drop Chance: 300.00%
,Carbides,Very Common (75.88%)
,Gallos Rods,Uncommon (22.11%)
,Komms,Rare (2.01%)
,,
Rare Grineer Storage Container,Resource Drop Chance: 100.00%,Resource Drop Chance: 100.00%
,Detonite Injector,Very Common (100.00%)
,,
Rare Orokin Storage Container (Level 0 - 50),Resource Drop Chance: 100.00%,Resource Drop Chance: 100.00%
,Carbides,Uncommon (25.49%)
,Cubic Diodes,Uncommon (25.49%)
,Titanium,Uncommon (25.49%)
,Isos,Uncommon (20.17%)
,Aucrux Capacitors,Rare (3.36%)
,,
Rare Orokin Storage Container (Level 51 - 75),Resource Drop Chance: 100.00%,Resource Drop Chance: 100.00%
,Carbides,Common (45.35%)
,Cubic Diodes,Uncommon (27.33%)
,Titanium,Uncommon (27.33%)
,Asterite,Beyond Legendary (Under Review) (0.00%)
,Gallos Rods,Beyond Legendary (Under Review) (0.00%)
,Komms,Beyond Legendary (Under Review) (0.00%)
,,
Rare Orokin Storage Container (Level 76 - 100),Resource Drop Chance: 100.00%,Resource Drop Chance: 100.00%
,Carbides,Common (37.28%)
,Cubic Diodes,Uncommon (22.47%)
,Titanium,Uncommon (22.47%)
,Asterite,Uncommon (17.78%)
,Aucrux Capacitors,Beyond Legendary (Under Review) (0.00%)
,Nullstones,Beyond Legendary (Under Review) (0.00%)
,,
Rare Orokin Storage Container,Resource Drop Chance: 25.00%,Resource Drop Chance: 25.00%
,Forma,Common (50.00%)
,Region Resource,Common (50.00%)
,,
Rare Orokin Storage Container,Resource Drop Chance: 100.00%,Resource Drop Chance: 100.00%
,Forma,Very Common (100.00%)
,,
Crewman,Resource Drop Chance: 7.00%,Resource Drop Chance: 7.00%
,Region Resource,Very Common (100.00%)
,,
Mania,Resource Drop Chance: 100.00%,Resource Drop Chance: 100.00%
,Steel Essence,Very Common (100.00%)
,,
Kuva Jester,Resource Drop Chance: 5.00%,Resource Drop Chance: 5.00%
,Orvius Disc,Very Common (100.00%)
,,
General Sargas Ruk,Resource Drop Chance: 100.00%,Resource Drop Chance: 100.00%
,Region Resource,Very Common (97.42%)
,Orokin Cell,Rare (2.58%)
,,
Scavenger Drone,Resource Drop Chance: 7.00%,Resource Drop Chance: 7.00%
,Region Resource,Very Common (100.00%)
,,
Drekar Butcher,Resource Drop Chance: 7.00%,Resource Drop Chance: 7.00%
,Region Resource,Very Common (100.00%)
,,
Drekar Elite Lancer,Resource Drop Chance: 7.00%,Resource Drop Chance: 7.00%
,Region Resource,Very Common (100.00%)
,,
Drekar Eviscerator,Resource Drop Chance: 7.00%,Resource Drop Chance: 7.00%
,Region Resource,Very Common (100.00%)
,,
Drekar Heavy Gunner,Resource Drop Chance: 7.00%,Resource Drop Chance: 7.00%
,Region Resource,Very Common (100.00%)
,,
Drekar Scorpion,Resource Drop Chance: 7.00%,Resource Drop Chance: 7.00%
,Region Resource,Very Common (100.00%)
,,
Drekar Ballista,Resource Drop Chance: 7.00%,Resource Drop Chance: 7.00%
,Region Resource,Very Common (100.00%)
,,
Drekar Seeker,Resource Drop Chance: 7.00%,Resource Drop Chance: 7.00%
,Region Resource,Very Common (100.00%)
,,
Drekar Hellion,Resource Drop Chance: 100.00%,Resource Drop Chance: 100.00%
,Region Resource,Very Common (100.00%)
,,
Drekar Manic,Resource Drop Chance: 7.00%,Resource Drop Chance: 7.00%
,Region Resource,Very Common (100.00%)
,,
Drekar Manic Bombard,Resource Drop Chance: 7.00%,Resource Drop Chance: 7.00%
,Region Resource,Very Common (100.00%)
,,
Drekar Lancer,Resource Drop Chance: 7.00%,Resource Drop Chance: 7.00%
,Region Resource,Very Common (100.00%)
,,
Drekar Trooper,Resource Drop Chance: 7.00%,Resource Drop Chance: 7.00%
,Region Resource,Very Common (100.00%)
,,
Sensor Regulator,Resource Drop Chance: 7.00%,Resource Drop Chance: 7.00%
,Region Resource,Very Common (100.00%)
,,
Orokin Spectator,Resource Drop Chance: 7.00%,Resource Drop Chance: 7.00%
,Region Resource,Very Common (100.00%)
,,
Conculyst,Resource Drop Chance: 50.00%,Resource Drop Chance: 50.00%
,Region Resource,Very Common (97.42%)
,Orokin Cell,Rare (2.58%)
,,
Battalyst,Resource Drop Chance: 50.00%,Resource Drop Chance: 50.00%
,Region Resource,Very Common (97.42%)
,Orokin Cell,Rare (2.58%)
,,
Decaying Conculyst,Resource Drop Chance: 50.00%,Resource Drop Chance: 50.00%
,Region Resource,Very Common (97.42%)
,Orokin Cell,Rare (2.58%)
,,
Decaying Battalyst,Resource Drop Chance: 50.00%,Resource Drop Chance: 50.00%
,Region Resource,Very Common (97.42%)
,Orokin Cell,Rare (2.58%)
,,
Shield Osprey,Resource Drop Chance: 7.00%,Resource Drop Chance: 7.00%
,Region Resource,Very Common (100.00%)
,,
Shock Draga,Resource Drop Chance: 7.00%,Resource Drop Chance: 7.00%
,Region Resource,Very Common (100.00%)
,,
Shockwave Moa,Resource Drop Chance: 7.00%,Resource Drop Chance: 7.00%
,Region Resource,Very Common (100.00%)
,,
Detron Crewman,Resource Drop Chance: 7.00%,Resource Drop Chance: 7.00%
,Region Resource,Very Common (100.00%)
,,
Sniper Crewman,Resource Drop Chance: 7.00%,Resource Drop Chance: 7.00%
,Region Resource,Very Common (100.00%)
,,
Stalker,Resource Drop Chance: 50.00%,Resource Drop Chance: 50.00%
,Region Resource,Very Common (97.42%)
,Orokin Cell,Rare (2.58%)
,,
Shadow Stalker,Resource Drop Chance: 50.00%,Resource Drop Chance: 50.00%
,Region Resource,Very Common (97.42%)
,Orokin Cell,Rare (2.58%)
,,
Latcher,Resource Drop Chance: 7.00%,Resource Drop Chance: 7.00%
,Region Resource,Very Common (100.00%)
,,
Oxium Osprey,Resource Drop Chance: 100.00%,Resource Drop Chance: 100.00%
,Oxium,Very Common (100.00%)
,,
Tenno Specter,Resource Drop Chance: 4.00%,Resource Drop Chance: 4.00%
,Region Resource,Very Common (100.00%)
,,
Mutalist Osprey,Resource Drop Chance: 7.00%,Resource Drop Chance: 7.00%
,Region Resource,Very Common (100.00%)
,,
Tyl Regor,Resource Drop Chance: 100.00%,Resource Drop Chance: 100.00%
,Region Resource,Very Common (97.42%)
,Orokin Cell,Rare (2.58%)
,,
Tyl Regor,Resource Drop Chance: 100.00%,Resource Drop Chance: 100.00%
,Region Resource,Very Common (97.42%)
,Orokin Cell,Rare (2.58%)
,,
Reinforced Corpus Storage Container,Resource Drop Chance: 100.00%,Resource Drop Chance: 100.00%
,Fieldron,Very Common (100.00%)
,,
Reinforced Grineer Storage Container,Resource Drop Chance: 400.00%,Resource Drop Chance: 400.00%
,Cubic Diodes,Very Common (75.88%)
,Isos,Uncommon (22.11%)
,Aucrux Capacitors,Rare (2.01%)
,,
Reinforced Grineer Storage Container,Resource Drop Chance: 400.00%,Resource Drop Chance: 400.00%
,Carbides,Very Common (75.88%)
,Gallos Rods,Uncommon (22.11%)
,Komms,Rare (2.01%)
,,
Reinforced Grineer Storage Container,Resource Drop Chance: 100.00%,Resource Drop Chance: 100.00%
,Detonite Injector,Very Common (100.00%)
,,
Reinforced Orokin Storage Container (Level 0 - 50),Resource Drop Chance: 100.00%,Resource Drop Chance: 100.00%
,Carbides,Uncommon (24.64%)
,Cubic Diodes,Uncommon (24.64%)
,Titanium,Uncommon (24.64%)
,Isos,Uncommon (20.29%)
,Aucrux Capacitors,Rare (5.80%)
,,
Reinforced Orokin Storage Container (Level 51 - 75),Resource Drop Chance: 100.00%,Resource Drop Chance: 100.00%
,Carbides,Common (59.68%)
,Cubic Diodes,Uncommon (20.16%)
,Titanium,Uncommon (20.16%)
,Asterite,Beyond Legendary (Under Review) (0.00%)
,Gallos Rods,Beyond Legendary (Under Review) (0.00%)
,Komms,Beyond Legendary (Under Review) (0.00%)
,,
Reinforced Orokin Storage Container (Level 76 - 100),Resource Drop Chance: 100.00%,Resource Drop Chance: 100.00%
,Carbides,Common (51.19%)
,Cubic Diodes,Uncommon (17.29%)
,Titanium,Uncommon (17.29%)
,Asterite,Uncommon (14.24%)
,Aucrux Capacitors,Beyond Legendary (Under Review) (0.00%)
,Nullstones,Beyond Legendary (Under Review) (0.00%)
,,
Reinforced Orokin Storage Container,Resource Drop Chance: 100.00%,Resource Drop Chance: 100.00%
,Forma,Very Common (100.00%)
,,
Councilor Vay Hek,Resource Drop Chance: 100.00%,Resource Drop Chance: 100.00%
,Region Resource,Very Common (97.42%)
,Orokin Cell,Rare (2.58%)
,,
Vay Hek Terra Frame,Resource Drop Chance: 100.00%,Resource Drop Chance: 100.00%
,Region Resource,Very Common (97.42%)
,Orokin Cell,Rare (2.58%)
,,
Rathuum Broadcaster,Resource Drop Chance: 7.00%,Resource Drop Chance: 7.00%
,Region Resource,Very Common (100.00%)
,,
Corrupted Vor,Resource Drop Chance: 100.00%,Resource Drop Chance: 100.00%
,Rune Marrow,Very Common (100.00%)
,,
Corrupted Vor,Resource Drop Chance: 100.00%,Resource Drop Chance: 100.00%
,Argon Crystal,Common (50.00%)
,Orokin Cell,Common (50.00%)
,,
Corpus Warden,Resource Drop Chance: 7.00%,Resource Drop Chance: 7.00%
,Region Resource,Very Common (100.00%)
,,
Corrupted Warden,Resource Drop Chance: 7.00%,Resource Drop Chance: 7.00%
,Region Resource,Very Common (100.00%)
,,
Grineer Warden,Resource Drop Chance: 7.00%,Resource Drop Chance: 7.00%
,Region Resource,Very Common (100.00%)
,,
Sikula,Resource Drop Chance: 7.00%,Resource Drop Chance: 7.00%
,Region Resource,Very Common (100.00%)
,,
Deimos Therid,Resource Drop Chance: 7.00%,Resource Drop Chance: 7.00%
,Region Resource,Very Common (100.00%)
,,
Deimos Leaping Thrasher,Resource Drop Chance: 7.00%,Resource Drop Chance: 7.00%
,Region Resource,Very Common (100.00%)
,,
Deimos Carnis,Resource Drop Chance: 7.00%,Resource Drop Chance: 7.00%
,Region Resource,Very Common (100.00%)
,,
Deimos Carnis,Resource Drop Chance: 7.00%,Resource Drop Chance: 7.00%
,Region Resource,Very Common (100.00%)
,,
Deimos Carnis Rex,Resource Drop Chance: 7.00%,Resource Drop Chance: 7.00%
,Region Resource,Very Common (100.00%)
,,
Deimos Jugulus,Resource Drop Chance: 7.00%,Resource Drop Chance: 7.00%
,Region Resource,Very Common (100.00%)
,,
Deimos Jugulus Rex,Resource Drop Chance: 7.00%,Resource Drop Chance: 7.00%
,Region Resource,Very Common (100.00%)
,,
Deimos Mutalist Osprey Carrier,Resource Drop Chance: 7.00%,Resource Drop Chance: 7.00%
,Region Resource,Very Common (100.00%)
,,
Deimos Saxum Rex,Resource Drop Chance: 7.00%,Resource Drop Chance: 7.00%
,Region Resource,Very Common (100.00%)
,,
Latrox Une,Resource Drop Chance: 7.00%,Resource Drop Chance: 7.00%
,Region Resource,Very Common (100.00%)
,,
